entity,code,year,mental_disorder,prevalence
Cambodia,KHM,1993.0,alcohol_use,0.811948
Cambodia,KHM,1994.0,alcohol_use,0.812903
Cambodia,KHM,1995.0,alcohol_use,0.81356
Cambodia,KHM,1996.0,alcohol_use,0.813649
Cambodia,KHM,1997.0,alcohol_use,0.813158
Cambodia,KHM,1998.0,alcohol_use,0.812403
Cambodia,KHM,1999.0,alcohol_use,0.811728
Cambodia,KHM,2000.0,alcohol_use,0.811437
Cambodia,KHM,2001.0,alcohol_use,0.811316
Cambodia,KHM,2002.0,alcohol_use,0.811126
Cambodia,KHM,2003.0,alcohol_use,0.811116
Cambodia,KHM,2004.0,alcohol_use,0.811468
Cambodia,KHM,2005.0,alcohol_use,0.812374
Cambodia,KHM,2006.0,alcohol_use,0.81465
Cambodia,KHM,2007.0,alcohol_use,0.818463
Cambodia,KHM,2008.0,alcohol_use,0.822863
Cambodia,KHM,2009.0,alcohol_use,0.826915
Cambodia,KHM,2010.0,alcohol_use,0.829674
Cambodia,KHM,2011.0,alcohol_use,0.831558
Cambodia,KHM,2012.0,alcohol_use,0.833573
Cambodia,KHM,2013.0,alcohol_use,0.835675
Cambodia,KHM,2014.0,alcohol_use,0.837808
Cambodia,KHM,2015.0,alcohol_use,0.839945
Cambodia,KHM,2016.0,alcohol_use,0.842034
Cambodia,KHM,2017.0,alcohol_use,0.844038
Indonesia,IDN,1990.0,alcohol_use,0.588248
Indonesia,IDN,1991.0,alcohol_use,0.581142
Indonesia,IDN,1992.0,alcohol_use,0.574945
Indonesia,IDN,1993.0,alcohol_use,0.570064
Indonesia,IDN,1994.0,alcohol_use,0.566927
Indonesia,IDN,1995.0,alcohol_use,0.565957
Indonesia,IDN,1996.0,alcohol_use,0.56679
Indonesia,IDN,1997.0,alcohol_use,0.568458
Indonesia,IDN,1998.0,alcohol_use,0.570494
Indonesia,IDN,1999.0,alcohol_use,0.572424
Indonesia,IDN,2000.0,alcohol_use,0.57376
Indonesia,IDN,2001.0,alcohol_use,0.574638
Indonesia,IDN,2002.0,alcohol_use,0.575525
Indonesia,IDN,2003.0,alcohol_use,0.5765
Indonesia,IDN,2004.0,alcohol_use,0.577599
Indonesia,IDN,2005.0,alcohol_use,0.578851
Indonesia,IDN,2006.0,alcohol_use,0.58625
Indonesia,IDN,2007.0,alcohol_use,0.601993
Indonesia,IDN,2008.0,alcohol_use,0.620544
Indonesia,IDN,2009.0,alcohol_use,0.636352
Indonesia,IDN,2010.0,alcohol_use,0.643859
Indonesia,IDN,2011.0,alcohol_use,0.645342
Indonesia,IDN,2012.0,alcohol_use,0.646696
Indonesia,IDN,2013.0,alcohol_use,0.647894
Indonesia,IDN,2014.0,alcohol_use,0.648908
Indonesia,IDN,2015.0,alcohol_use,0.649699
Indonesia,IDN,2016.0,alcohol_use,0.650252
Indonesia,IDN,2017.0,alcohol_use,0.650506
Laos,LAO,1990.0,alcohol_use,0.925382
Laos,LAO,1991.0,alcohol_use,0.929941
Laos,LAO,1992.0,alcohol_use,0.933802
Laos,LAO,1993.0,alcohol_use,0.936928
Laos,LAO,1994.0,alcohol_use,0.939249
Laos,LAO,1995.0,alcohol_use,0.940747
Laos,LAO,1996.0,alcohol_use,0.941118
Laos,LAO,1997.0,alcohol_use,0.94043
Laos,LAO,1998.0,alcohol_use,0.939071
Laos,LAO,1999.0,alcohol_use,0.937457
Laos,LAO,2000.0,alcohol_use,0.935983
Laos,LAO,2001.0,alcohol_use,0.934035
Laos,LAO,2002.0,alcohol_use,0.931243
Laos,LAO,2003.0,alcohol_use,0.928185
Laos,LAO,2004.0,alcohol_use,0.925449
Laos,LAO,2005.0,alcohol_use,0.92366
Laos,LAO,2006.0,alcohol_use,0.922881
Laos,LAO,2007.0,alcohol_use,0.922546
Laos,LAO,2008.0,alcohol_use,0.92243
Laos,LAO,2009.0,alcohol_use,0.922244
Laos,LAO,2010.0,alcohol_use,0.921755
Laos,LAO,2011.0,alcohol_use,0.921068
Laos,LAO,2012.0,alcohol_use,0.92044
Laos,LAO,2013.0,alcohol_use,0.919835
Laos,LAO,2014.0,alcohol_use,0.919295
Laos,LAO,2015.0,alcohol_use,0.918794
Laos,LAO,2016.0,alcohol_use,0.918383
Laos,LAO,2017.0,alcohol_use,0.918019
Malaysia,MYS,1990.0,alcohol_use,0.685685
Malaysia,MYS,1991.0,alcohol_use,0.692249
Malaysia,MYS,1992.0,alcohol_use,0.698502
Malaysia,MYS,1993.0,alcohol_use,0.70413
Malaysia,MYS,1994.0,alcohol_use,0.708798
Malaysia,MYS,1995.0,alcohol_use,0.712124
Malaysia,MYS,1996.0,alcohol_use,0.715094
Malaysia,MYS,1997.0,alcohol_use,0.718739
Malaysia,MYS,1998.0,alcohol_use,0.722562
Malaysia,MYS,1999.0,alcohol_use,0.725954
Malaysia,MYS,2000.0,alcohol_use,0.728107
Malaysia,MYS,2001.0,alcohol_use,0.720918
Malaysia,MYS,2002.0,alcohol_use,0.701802
Malaysia,MYS,2003.0,alcohol_use,0.678203
Malaysia,MYS,2004.0,alcohol_use,0.657637
Malaysia,MYS,2005.0,alcohol_use,0.64782
Malaysia,MYS,2006.0,alcohol_use,0.646164
Malaysia,MYS,2007.0,alcohol_use,0.644944
Malaysia,MYS,2008.0,alcohol_use,0.644121
Malaysia,MYS,2009.0,alcohol_use,0.643651
Malaysia,MYS,2010.0,alcohol_use,0.643556
Malaysia,MYS,2011.0,alcohol_use,0.64364
Malaysia,MYS,2012.0,alcohol_use,0.643782
Malaysia,MYS,2013.0,alcohol_use,0.643964
Malaysia,MYS,2014.0,alcohol_use,0.644145
Malaysia,MYS,2015.0,alcohol_use,0.644343
Malaysia,MYS,2016.0,alcohol_use,0.644619
Malaysia,MYS,2017.0,alcohol_use,0.644969
Myanmar,MMR,1990.0,alcohol_use,0.833846
Myanmar,MMR,1991.0,alcohol_use,0.837158
Myanmar,MMR,1992.0,alcohol_use,0.84019
Myanmar,MMR,1993.0,alcohol_use,0.842785
Myanmar,MMR,1994.0,alcohol_use,0.844783
Myanmar,MMR,1995.0,alcohol_use,0.846068
Myanmar,MMR,1996.0,alcohol_use,0.847008
Myanmar,MMR,1997.0,alcohol_use,0.848038
Myanmar,MMR,1998.0,alcohol_use,0.848993
Myanmar,MMR,1999.0,alcohol_use,0.849656
Myanmar,MMR,2000.0,alcohol_use,0.849906
Myanmar,MMR,2001.0,alcohol_use,0.849706
Myanmar,MMR,2002.0,alcohol_use,0.849407
Myanmar,MMR,2003.0,alcohol_use,0.849256
Myanmar,MMR,2004.0,alcohol_use,0.849403
Myanmar,MMR,2005.0,alcohol_use,0.849989
Myanmar,MMR,2006.0,alcohol_use,0.852079
Myanmar,MMR,2007.0,alcohol_use,0.856
Myanmar,MMR,2008.0,alcohol_use,0.860446
Myanmar,MMR,2009.0,alcohol_use,0.864287
Myanmar,MMR,2010.0,alcohol_use,0.866461
Myanmar,MMR,2011.0,alcohol_use,0.867275
Myanmar,MMR,2012.0,alcohol_use,0.868095
Myanmar,MMR,2013.0,alcohol_use,0.868909
Myanmar,MMR,2014.0,alcohol_use,0.869608
Myanmar,MMR,2015.0,alcohol_use,0.870134
Myanmar,MMR,2016.0,alcohol_use,0.870418
Myanmar,MMR,2017.0,alcohol_use,0.870378
Philippines,PHL,1990.0,alcohol_use,1.071746
Philippines,PHL,1991.0,alcohol_use,1.064561
Philippines,PHL,1992.0,alcohol_use,1.056192
Philippines,PHL,1993.0,alcohol_use,1.046837
Philippines,PHL,1994.0,alcohol_use,1.03672
Philippines,PHL,1995.0,alcohol_use,1.026092
Philippines,PHL,1996.0,alcohol_use,1.013752
Philippines,PHL,1997.0,alcohol_use,0.999185
Philippines,PHL,1998.0,alcohol_use,0.983473
Philippines,PHL,1999.0,alcohol_use,0.967727
Philippines,PHL,2000.0,alcohol_use,0.952973
Philippines,PHL,2001.0,alcohol_use,0.937151
Philippines,PHL,2002.0,alcohol_use,0.919515
Philippines,PHL,2003.0,alcohol_use,0.903034
Philippines,PHL,2004.0,alcohol_use,0.890574
Philippines,PHL,2005.0,alcohol_use,0.884831
Philippines,PHL,2006.0,alcohol_use,0.884323
Philippines,PHL,2007.0,alcohol_use,0.885359
Philippines,PHL,2008.0,alcohol_use,0.887098
Philippines,PHL,2009.0,alcohol_use,0.888783
Philippines,PHL,2010.0,alcohol_use,0.889633
Philippines,PHL,2011.0,alcohol_use,0.889901
Philippines,PHL,2012.0,alcohol_use,0.890286
Philippines,PHL,2013.0,alcohol_use,0.890799
Philippines,PHL,2014.0,alcohol_use,0.891439
Philippines,PHL,2015.0,alcohol_use,0.892222
Philippines,PHL,2016.0,alcohol_use,0.893111
Philippines,PHL,2017.0,alcohol_use,0.894195
Singapore,SGP,1990.0,alcohol_use,0.478385
Singapore,SGP,1991.0,alcohol_use,0.479715
Singapore,SGP,1992.0,alcohol_use,0.480994
Singapore,SGP,1993.0,alcohol_use,0.482162
Singapore,SGP,1994.0,alcohol_use,0.483176
Singapore,SGP,1995.0,alcohol_use,0.483978
Singapore,SGP,1996.0,alcohol_use,0.485167
Singapore,SGP,1997.0,alcohol_use,0.487013
Singapore,SGP,1998.0,alcohol_use,0.488932
Singapore,SGP,1999.0,alcohol_use,0.490438
Singapore,SGP,2000.0,alcohol_use,0.491085
Singapore,SGP,2001.0,alcohol_use,0.488818
Singapore,SGP,2002.0,alcohol_use,0.483248
Singapore,SGP,2003.0,alcohol_use,0.476457
Singapore,SGP,2004.0,alcohol_use,0.470782
Singapore,SGP,2005.0,alcohol_use,0.468378
Singapore,SGP,2006.0,alcohol_use,0.468699
Singapore,SGP,2007.0,alcohol_use,0.4695
Singapore,SGP,2008.0,alcohol_use,0.470369
Singapore,SGP,2009.0,alcohol_use,0.47119
Singapore,SGP,2010.0,alcohol_use,0.471783
Singapore,SGP,2011.0,alcohol_use,0.472637
Singapore,SGP,2012.0,alcohol_use,0.474361
Singapore,SGP,2013.0,alcohol_use,0.47667
Singapore,SGP,2014.0,alcohol_use,0.479608
Singapore,SGP,2015.0,alcohol_use,0.483159
Singapore,SGP,2016.0,alcohol_use,0.487148
Singapore,SGP,2017.0,alcohol_use,0.491369
Southeast Asia,,1990.0,alcohol_use,0.859717
Southeast Asia,,1991.0,alcohol_use,0.860402
Southeast Asia,,1992.0,alcohol_use,0.861094
Southeast Asia,,1993.0,alcohol_use,0.861918
Southeast Asia,,1994.0,alcohol_use,0.86297
Southeast Asia,,1995.0,alcohol_use,0.864227
Southeast Asia,,1996.0,alcohol_use,0.866008
Southeast Asia,,1997.0,alcohol_use,0.868029
Southeast Asia,,1998.0,alcohol_use,0.869783
Southeast Asia,,1999.0,alcohol_use,0.870783
Southeast Asia,,2000.0,alcohol_use,0.870476
Southeast Asia,,2001.0,alcohol_use,0.868334
Southeast Asia,,2002.0,alcohol_use,0.864751
Southeast Asia,,2003.0,alcohol_use,0.860969
Southeast Asia,,2004.0,alcohol_use,0.858176
Southeast Asia,,2005.0,alcohol_use,0.857432
Southeast Asia,,2006.0,alcohol_use,0.862535
Southeast Asia,,2007.0,alcohol_use,0.873742
Southeast Asia,,2008.0,alcohol_use,0.887175
Southeast Asia,,2009.0,alcohol_use,0.899039
Southeast Asia,,2010.0,alcohol_use,0.905399
Southeast Asia,,2011.0,alcohol_use,0.907723
Southeast Asia,,2012.0,alcohol_use,0.909914
Southeast Asia,,2013.0,alcohol_use,0.911898
Southeast Asia,,2014.0,alcohol_use,0.913667
Southeast Asia,,2015.0,alcohol_use,0.915211
Southeast Asia,,2016.0,alcohol_use,0.916475
Southeast Asia,,2017.0,alcohol_use,0.917453
Thailand,THA,1990.0,alcohol_use,0.816724
Thailand,THA,1991.0,alcohol_use,0.830684
Thailand,THA,1992.0,alcohol_use,0.84454
Thailand,THA,1993.0,alcohol_use,0.858151
Thailand,THA,1994.0,alcohol_use,0.871374
Thailand,THA,1995.0,alcohol_use,0.884023
Thailand,THA,1996.0,alcohol_use,0.898256
Thailand,THA,1997.0,alcohol_use,0.914241
Thailand,THA,1998.0,alcohol_use,0.928917
Thailand,THA,1999.0,alcohol_use,0.939163
Thailand,THA,2000.0,alcohol_use,0.941828
Thailand,THA,2001.0,alcohol_use,0.935998
Thailand,THA,2002.0,alcohol_use,0.924777
Thailand,THA,2003.0,alcohol_use,0.91115
Thailand,THA,2004.0,alcohol_use,0.898112
Thailand,THA,2005.0,alcohol_use,0.888716
Thailand,THA,2006.0,alcohol_use,0.881982
Thailand,THA,2007.0,alcohol_use,0.875481
Thailand,THA,2008.0,alcohol_use,0.870122
Thailand,THA,2009.0,alcohol_use,0.86686
Thailand,THA,2010.0,alcohol_use,0.866558
Thailand,THA,2011.0,alcohol_use,0.868795
Thailand,THA,2012.0,alcohol_use,0.87242
Thailand,THA,2013.0,alcohol_use,0.877508
Thailand,THA,2014.0,alcohol_use,0.884054
Thailand,THA,2015.0,alcohol_use,0.892095
Thailand,THA,2016.0,alcohol_use,0.901656
Thailand,THA,2017.0,alcohol_use,0.912775
Timor,TLS,2002.0,alcohol_use,0.780933
Timor,TLS,2003.0,alcohol_use,0.781206
Timor,TLS,2004.0,alcohol_use,0.781772
Timor,TLS,2005.0,alcohol_use,0.782771
Timor,TLS,2006.0,alcohol_use,0.786256
Timor,TLS,2007.0,alcohol_use,0.792981
Timor,TLS,2008.0,alcohol_use,0.800977
Timor,TLS,2009.0,alcohol_use,0.808282
Timor,TLS,2010.0,alcohol_use,0.812987
Timor,TLS,2011.0,alcohol_use,0.815572
Timor,TLS,2012.0,alcohol_use,0.817857
Timor,TLS,2013.0,alcohol_use,0.819777
Timor,TLS,2014.0,alcohol_use,0.82133
Timor,TLS,2015.0,alcohol_use,0.822557
Timor,TLS,2016.0,alcohol_use,0.823439
Timor,TLS,2017.0,alcohol_use,0.823885
World,OWID_WRL,1990.0,alcohol_use,1.438494
World,OWID_WRL,1991.0,alcohol_use,1.444019
World,OWID_WRL,1992.0,alcohol_use,1.449593
World,OWID_WRL,1993.0,alcohol_use,1.454155
World,OWID_WRL,1994.0,alcohol_use,1.457587
World,OWID_WRL,1995.0,alcohol_use,1.459594
World,OWID_WRL,1996.0,alcohol_use,1.464267
World,OWID_WRL,1997.0,alcohol_use,1.473627
World,OWID_WRL,1998.0,alcohol_use,1.484032
World,OWID_WRL,1999.0,alcohol_use,1.492134
World,OWID_WRL,2000.0,alcohol_use,1.494452
World,OWID_WRL,2001.0,alcohol_use,1.490313
World,OWID_WRL,2002.0,alcohol_use,1.482697
World,OWID_WRL,2003.0,alcohol_use,1.473949
World,OWID_WRL,2004.0,alcohol_use,1.466238
World,OWID_WRL,2005.0,alcohol_use,1.461434
World,OWID_WRL,2006.0,alcohol_use,1.458861
World,OWID_WRL,2007.0,alcohol_use,1.455841
World,OWID_WRL,2008.0,alcohol_use,1.452283
World,OWID_WRL,2009.0,alcohol_use,1.448085
World,OWID_WRL,2010.0,alcohol_use,1.443476
World,OWID_WRL,2011.0,alcohol_use,1.438439
World,OWID_WRL,2012.0,alcohol_use,1.432944
World,OWID_WRL,2013.0,alcohol_use,1.426957
World,OWID_WRL,2014.0,alcohol_use,1.420393
World,OWID_WRL,2015.0,alcohol_use,1.413051
World,OWID_WRL,2016.0,alcohol_use,1.405176
World,OWID_WRL,2017.0,alcohol_use,1.396497
